project_id,source,lon,lat,aoi,denom_cells_5km,pop_5km,hh_5km,poorest_hh_5km,ag_km2_5km,pct_electrified_5km,pct_rural_5km,pct_priority_5km,risk_roadcells_5km,tt_health_mean_5km,health_cover_60min_5km,tt_edu_mean_5km,bldg_dens_mean_5km,dre_demand_sum_5km,gsl_mean_5km,denom_cells_10km,pop_10km,hh_10km,poorest_hh_10km,ag_km2_10km,pct_electrified_10km,pct_rural_10km,pct_priority_10km,risk_roadcells_10km,tt_health_mean_10km,health_cover_60min_10km,tt_edu_mean_10km,bldg_dens_mean_10km,dre_demand_sum_10km,gsl_mean_10km,denom_cells_30km,pop_30km,hh_30km,poorest_hh_30km,ag_km2_30km,pct_electrified_30km,pct_rural_30km,pct_priority_30km,risk_roadcells_30km,tt_health_mean_30km,health_cover_60min_30km,tt_edu_mean_30km,bldg_dens_mean_30km,dre_demand_sum_30km,gsl_mean_30km
29,wb,13.93563889,-11.97777778,benguela,94,5896.7724609375,1179.3544921875,764.2216186523438,6.946727288285292,0.0,0.18085106382978725,0.0,21,22.399150848388672,0.9787234042553191,19.918621063232422,0.0016881977207958698,1423.39990234375,237.54502868652344,373,14355.96484375,2871.19296875,1860.532958984375,32.77466831670834,0.013404825737265416,0.13404825737265416,0.0,40,28.732473373413086,0.900804289544236,26.395492553710938,0.0008958279504440725,2326.199951171875,238.7327880859375,3211,41390.9296875,8278.1859375,5369.62451171875,298.0233191679988,0.0015571473061351605,0.08969168483338524,0.0,144,69.32191467285156,0.4574898785425101,61.62358093261719,0.0002538378175813705,3613.10009765625,243.68441772460938
3,dm,13.93563889,-11.97777778,benguela,94,5896.7724609375,1179.3544921875,764.2216186523438,6.946727288285292,0.0,0.18085106382978725,0.0,21,22.399150848388672,0.9787234042553191,19.918621063232422,0.0016881977207958698,1423.39990234375,237.54502868652344,373,14355.96484375,2871.19296875,1860.532958984375,32.77466831670834,0.013404825737265416,0.13404825737265416,0.0,40,28.732473373413086,0.900804289544236,26.395492553710938,0.0008958279504440725,2326.199951171875,238.7327880859375,3211,41390.9296875,8278.1859375,5369.62451171875,298.0233191679988,0.0015571473061351605,0.08969168483338524,0.0,144,69.32191467285156,0.4574898785425101,61.62358093261719,0.0002538378175813705,3613.10009765625,243.68441772460938
8,dm,13.95227778,-12.04691667,benguela,94,3826.704833984375,765.340966796875,495.94097900390625,11.48172092354686,0.0,0.18085106382978725,0.0,11,25.568988800048828,0.9042553191489362,19.73678970336914,0.0008750514825806022,583.5,238.79205322265625,375,14008.365234375,2801.673046875,1815.484375,46.14125208099078,0.013333333333333334,0.14933333333333335,0.0,42,46.43812561035156,0.7253333333333334,40.055965423583984,0.0008746853563934565,2267.199951171875,243.2342987060547,3371,56224.828125,11244.965625,7302.486328125,463.07782203856584,0.0014832393948383269,0.11005636309700385,0.0,156,68.9383773803711,0.5158706615247701,60.30466079711914,0.00025628600269556046,4229.7998046875,243.83033752441406
34,wb,13.95227778,-12.04691667,benguela,94,3826.704833984375,765.340966796875,495.94097900390625,11.48172092354686,0.0,0.18085106382978725,0.0,11,25.568988800048828,0.9042553191489362,19.73678970336914,0.0008750514825806022,583.5,238.79205322265625,375,14008.365234375,2801.673046875,1815.484375,46.14125208099078,0.013333333333333334,0.14933333333333335,0.0,42,46.43812561035156,0.7253333333333334,40.055965423583984,0.0008746853563934565,2267.199951171875,243.2342987060547,3371,56224.828125,11244.965625,7302.486328125,463.07782203856584,0.0014832393948383269,0.11005636309700385,0.0,156,68.9383773803711,0.5158706615247701,60.30466079711914,0.00025628600269556046,4229.7998046875,243.83033752441406
33,wb,13.95425,-12.04463889,benguela,95,4184.92333984375,836.98466796875,542.3660888671875,11.754650454022212,0.0,0.18947368421052632,0.0,11,25.67189598083496,0.9052631578947369,19.90425682067871,0.0009562880732119083,660.9000244140625,238.8477325439453,372,13948.548828125,2789.709765625,1807.73193359375,47.15957263399105,0.013440860215053764,0.1478494623655914,0.0,43,45.781280517578125,0.7338709677419355,39.692161560058594,0.0008844263502396643,2271.2001953125,243.6897735595703,3374,55856.6484375,11171.3296875,7254.84765625,463.4411612090324,0.0014819205690574985,0.1087729697688204,0.0,156,69.20947265625,0.5130409010077059,60.519203186035156,0.0002556079416535795,4229.7998046875,243.9784698486328
7,dm,13.95425,-12.04463889,benguela,95,4184.92333984375,836.98466796875,542.3660888671875,11.754650454022212,0.0,0.18947368421052632,0.0,11,25.67189598083496,0.9052631578947369,19.90425682067871,0.0009562880732119083,660.9000244140625,238.8477325439453,372,13948.548828125,2789.709765625,1807.73193359375,47.15957263399105,0.013440860215053764,0.1478494623655914,0.0,43,45.781280517578125,0.7338709677419355,39.692161560058594,0.0008844263502396643,2271.2001953125,243.6897735595703,3374,55856.6484375,11171.3296875,7254.84765625,463.4411612090324,0.0014819205690574985,0.1087729697688204,0.0,156,69.20947265625,0.5130409010077059,60.519203186035156,0.0002556079416535795,4229.7998046875,243.9784698486328
2,dm,13.92658333,-11.98361111,benguela,90,3734.46533203125,746.89306640625,483.9866943359375,4.493946835858573,0.0,0.12222222222222222,0.0,20,25.754196166992188,0.9777777777777777,22.341182708740234,0.0007863332866691053,475.29998779296875,237.9872589111328,378,13822.5625,2764.5125,1791.404052734375,28.92637980639886,0.013227513227513227,0.1349206349206349,0.0,39,30.7630615234375,0.8703703703703703,27.962345123291016,0.0008571854559704661,2261.900146484375,237.0565948486328,3234,40940.66796875,8188.13359375,5310.93701171875,288.93859368653796,0.0015460729746444033,0.0878169449598021,0.0,144,68.68456268310547,0.45856524427953,61.189605712890625,0.00025066646048799157,3603.099853515625,243.4251251220703
28,wb,13.92658333,-11.98361111,benguela,90,3734.46533203125,746.89306640625,483.9866943359375,4.493946835858573,0.0,0.12222222222222222,0.0,20,25.754196166992188,0.9777777777777777,22.341182708740234,0.0007863332866691053,475.29998779296875,237.9872589111328,378,13822.5625,2764.5125,1791.404052734375,28.92637980639886,0.013227513227513227,0.1349206349206349,0.0,39,30.7630615234375,0.8703703703703703,27.962345123291016,0.0008571854559704661,2261.900146484375,237.0565948486328,3234,40940.66796875,8188.13359375,5310.93701171875,288.93859368653796,0.0015460729746444033,0.0878169449598021,0.0,144,68.68456268310547,0.45856524427953,61.189605712890625,0.00025066646048799157,3603.099853515625,243.4251251220703
27,wb,13.92658333,-11.99188889,benguela,90,4477.34619140625,895.46923828125,580.2640380859375,4.9664706795372755,0.0,0.13333333333333333,0.0,20,24.267379760742188,0.9888888888888889,20.213220596313477,0.0011485111899673939,852.5,236.4246368408203,378,13670.46875,2734.09375,1771.6929931640625,30.06086610966751,0.013227513227513227,0.12962962962962962,0.0,41,30.940750122070312,0.8624338624338624,27.62763023376465,0.0008507419843226671,2261.89990234375,237.0336456298828,3269,41752.3203125,8350.4640625,5416.51318359375,301.77260089662764,0.0015295197308045274,0.08810033649434078,0.0,145,68.71812438964844,0.46313857448761087,61.12642288208008,0.00024743404355831444,3619.800048828125,243.37301635742188
1,dm,13.92658333,-11.99188889,benguela,90,4477.34619140625,895.46923828125,580.2640380859375,4.9664706795372755,0.0,0.13333333333333333,0.0,20,24.267379760742188,0.9888888888888889,20.213220596313477,0.0011485111899673939,852.5,236.4246368408203,378,13670.46875,2734.09375,1771.6929931640625,30.06086610966751,0.013227513227513227,0.12962962962962962,0.0,41,30.940750122070312,0.8624338624338624,27.62763023376465,0.0008507419843226671,2261.89990234375,237.0336456298828,3269,41752.3203125,8350.4640625,5416.51318359375,301.77260089662764,0.0015295197308045274,0.08810033649434078,0.0,145,68.71812438964844,0.46313857448761087,61.12642288208008,0.00024743404355831444,3619.800048828125,243.37301635742188
11,dm,13.92405556,-12.01369444,benguela,96,3757.955322265625,751.591064453125,487.031005859375,5.467987877494362,0.0,0.125,0.0,19,20.611478805541992,1.0,15.429893493652344,0.0007712768856436014,483.8000183105469,232.6399383544922,372,13051.599609375,2610.319921875,1691.4873046875,29.536866440049256,0.013440860215053764,0.12365591397849462,0.0,38,32.05917739868164,0.8655913978494624,26.99553680419922,0.0008491949993185699,2229.099853515625,237.2568817138672,3343,44584.8671875,8916.9734375,5785.5673828125,332.4348257030454,0.0014956625785222854,0.08884235716422376,0.0,148,68.63124084472656,0.47651809751720015,61.00242614746094,0.00024545082123950124,3722.300048828125,243.13739013671875
37,wb,13.92405556,-12.01369444,benguela,96,3757.955322265625,751.591064453125,487.031005859375,5.467987877494362,0.0,0.125,0.0,19,20.611478805541992,1.0,15.429893493652344,0.0007712768856436014,483.8000183105469,232.6399383544922,372,13051.599609375,2610.319921875,1691.4873046875,29.536866440049256,0.013440860215053764,0.12365591397849462,0.0,38,32.05917739868164,0.8655913978494624,26.99553680419922,0.0008491949993185699,2229.099853515625,237.2568817138672,3343,44584.8671875,8916.9734375,5785.5673828125,332.4348257030454,0.0014956625785222854,0.08884235716422376,0.0,148,68.63124084472656,0.47651809751720015,61.00242614746094,0.00024545082123950124,3722.300048828125,243.13739013671875
36,wb,13.91877778,-12.01580556,benguela,93,3562.656982421875,712.531396484375,461.7203369140625,4.814231567725727,0.0,0.12903225806451613,0.0,19,21.180646896362305,1.0,15.9575834274292,0.0007290278444997966,483.8000183105469,233.00567626953125,376,12751.521484375,2550.304296875,1652.59716796875,27.465922634107365,0.013297872340425532,0.12234042553191489,0.0,39,32.97440719604492,0.8590425531914894,27.36922836303711,0.000836016668472439,2218.0,236.4247589111328,3346,43560.6328125,8712.1265625,5652.31884765625,322.3883292842652,0.0014943215780035865,0.08667065152420801,0.0,148,67.81710815429688,0.47728631201434546,60.34962844848633,0.00024288275744765997,3659.999755859375,242.90516662597656
10,dm,13.91877778,-12.01580556,benguela,93,3562.656982421875,712.531396484375,461.7203369140625,4.814231567725727,0.0,0.12903225806451613,0.0,19,21.180646896362305,1.0,15.9575834274292,0.0007290278444997966,483.8000183105469,233.00567626953125,376,12751.521484375,2550.304296875,1652.59716796875,27.465922634107365,0.013297872340425532,0.12234042553191489,0.0,39,32.97440719604492,0.8590425531914894,27.36922836303711,0.000836016668472439,2218.0,236.4247589111328,3346,43560.6328125,8712.1265625,5652.31884765625,322.3883292842652,0.0014943215780035865,0.08667065152420801,0.0,148,67.81710815429688,0.47728631201434546,60.34962844848633,0.00024288275744765997,3659.999755859375,242.90516662597656
44,wb,13.8477,-12.30325,benguela,94,5750.08056640625,1150.01611328125,745.21044921875,10.213048847917843,0.0,0.3617021276595745,0.0,20,11.490177154541016,1.0,10.558920860290527,0.0008182797464542091,537.2000122070312,221.82046508789062,375,11315.0859375,2263.0171875,1403.360595703125,33.162223757844096,0.013333333333333334,0.17333333333333334,0.0,37,27.391738891601562,0.8773333333333333,25.016197204589844,0.00035623321309685707,690.39990234375,228.02743530273438,3371,259227.171875,51845.434375,31148.306640625,441.1333992695107,0.029664787896766538,0.09730050430139424,0.0008899436369029962,128,49.551265716552734,0.6552951646395728,39.35496520996094,0.001325511373579502,5397.599609375,230.16363525390625
18,dm,13.8477,-12.30325,benguela,94,5750.08056640625,1150.01611328125,745.21044921875,10.213048847917843,0.0,0.3617021276595745,0.0,20,11.490177154541016,1.0,10.558920860290527,0.0008182797464542091,537.2000122070312,221.82046508789062,375,11315.0859375,2263.0171875,1403.360595703125,33.162223757844096,0.013333333333333334,0.17333333333333334,0.0,37,27.391738891601562,0.8773333333333333,25.016197204589844,0.00035623321309685707,690.39990234375,228.02743530273438,3371,259227.171875,51845.434375,31148.306640625,441.1333992695107,0.029664787896766538,0.09730050430139424,0.0008899436369029962,128,49.551265716552734,0.6552951646395728,39.35496520996094,0.001325511373579502,5397.599609375,230.16363525390625
9,dm,13.94530556,-12.08802778,benguela,95,886.2944946289062,177.25889892578124,114.86376953125,8.276136030935072,0.0,0.09473684210526316,0.0,6,46.130210876464844,0.7052631578947368,38.70664596557617,0.00011446112330304459,52.599998474121094,247.1504364013672,374,6488.0888671875,1297.6177734375,840.8563232421875,37.801949160065504,0.0,0.09358288770053476,0.0,24,56.093353271484375,0.6443850267379679,45.691444396972656,0.00029076304053887725,705.7000122070312,244.51438903808594,3374,65114.92578125,13022.98515625,8458.9541015625,515.2584911642192,0.0014819205690574985,0.11944279786603439,0.0,163,65.1712417602539,0.550385299347955,56.408172607421875,0.0002758188347797841,4792.0,242.7423553466797
